postalcode	city	community	identifer	usercount
73272	Fellingsbro	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	8
73273	Fellingsbro	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	11
73291	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	8
73292	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	3
73293	Arboga	Eskilstuna	945fbf10-0b63-40d4-8035-f3b71850ee53	1
73294	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	1
73295	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	4
73296	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	12
73297	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	12
73298	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	5
73330	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	17
73331	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	47
73332	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	53
73333	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	26
73334	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	26
73335	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	24
73336	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	51
73337	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	15
73338	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	37
73339	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	4
73340	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	23
73360	Västerfärnebo	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	8
73361	Västerfärnebo	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	3
73362	Västerfärnebo	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	9
73363	Salbohed	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	5
73373	Ransta	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	22
73375	Möklinta	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	3
73391	Sala	Heby	c6177e73-5469-4ecc-9366-93f345ec78b7	1
73391	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	16
73392	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	3
73393	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	16
73394	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	16
73395	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	11
73396	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	5
73397	Sala	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	8
73398	Ransta	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	7
73398	Ransta	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	1
73399	Möklinta	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	4
73430	Hallstahammar	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	22
73431	Hallstahammar	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	19
73432	Hallstahammar	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	24
73433	Hallstahammar	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	12
73434	Hallstahammar	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	24
73435	Hallstahammar	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	23
73436	Hallstahammar	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	41
73437	Hallstahammar	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	20
73438	Hallstahammar	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	9
73439	Hallstahammar	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	3
73440	Hallstahammar	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	22
73450	Kolbäck	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	36
73451	Kolbäck	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	21
73491	Hallstahammar	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	5
73492	Hallstahammar	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	8
73493	Kolbäck	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	21
73494	Strömsholm	Hallstahammar	c588efef-5df8-4499-bfee-cfef7a7e4f7e	19
73531	Surahammar	Surahammar	72d7cee6-983e-4b90-b7f5-bc9cc185296a	27
73532	Surahammar	Surahammar	72d7cee6-983e-4b90-b7f5-bc9cc185296a	10
73533	Surahammar	Surahammar	72d7cee6-983e-4b90-b7f5-bc9cc185296a	31
73534	Surahammar	Surahammar	72d7cee6-983e-4b90-b7f5-bc9cc185296a	6
73535	Surahammar	Surahammar	72d7cee6-983e-4b90-b7f5-bc9cc185296a	3
73536	Surahammar	Surahammar	72d7cee6-983e-4b90-b7f5-bc9cc185296a	9
73537	Surahammar	Surahammar	72d7cee6-983e-4b90-b7f5-bc9cc185296a	19
73538	Surahammar	Surahammar	72d7cee6-983e-4b90-b7f5-bc9cc185296a	16
73591	Surahammar	Surahammar	72d7cee6-983e-4b90-b7f5-bc9cc185296a	3
73630	Kungsör	Kungsör	fd742a26-da33-403e-b0e0-117a3d404060	9
73631	Kungsör	Kungsör	fd742a26-da33-403e-b0e0-117a3d404060	11
73632	Kungsör	Kungsör	fd742a26-da33-403e-b0e0-117a3d404060	22
73633	Kungsör	Kungsör	fd742a26-da33-403e-b0e0-117a3d404060	17
73634	Kungsör	Kungsör	fd742a26-da33-403e-b0e0-117a3d404060	11
73635	Kungsör	Kungsör	fd742a26-da33-403e-b0e0-117a3d404060	14
73636	Kungsör	Kungsör	fd742a26-da33-403e-b0e0-117a3d404060	10
73691	Kungsör	Kungsör	fd742a26-da33-403e-b0e0-117a3d404060	6
73691	Kungsör	Eskilstuna	945fbf10-0b63-40d4-8035-f3b71850ee53	1
73692	Kungsör	Eskilstuna	945fbf10-0b63-40d4-8035-f3b71850ee53	1
73692	Kungsör	Kungsör	fd742a26-da33-403e-b0e0-117a3d404060	12
73693	Kungsör	Kungsör	fd742a26-da33-403e-b0e0-117a3d404060	5
73731	Fagersta	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	37
73732	Fagersta	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	23
73733	Fagersta	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	17
73734	Fagersta	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	5
73740	Fagersta	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	12
73741	Fagersta	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	22
73742	Fagersta	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	29
73743	Fagersta	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	42
73744	Fagersta	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	28
73745	Fagersta	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	12
73746	Fagersta	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	11
73747	Fagersta	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	18
73748	Fagersta	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	7
73749	Fagersta	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	14
73790	Ängelsberg	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	7
73791	Fagersta	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	11
73791	Fagersta	Skinnskatteberg	b82486bf-b298-40be-b0cc-6324554af402	2
73792	Fagersta	Fagersta	84c088d1-d0c2-4d2d-906d-fdb465997468	11
73830	Norberg	Norberg	c43e13f4-31a9-482b-9dbc-c53ea04b937c	29
73831	Norberg	Norberg	c43e13f4-31a9-482b-9dbc-c53ea04b937c	11
73832	Norberg	Norberg	c43e13f4-31a9-482b-9dbc-c53ea04b937c	15
73833	Norberg	Norberg	c43e13f4-31a9-482b-9dbc-c53ea04b937c	18
73834	Norberg	Norberg	c43e13f4-31a9-482b-9dbc-c53ea04b937c	14
73835	Norberg	Norberg	c43e13f4-31a9-482b-9dbc-c53ea04b937c	3
73850	Norberg	Norberg	c43e13f4-31a9-482b-9dbc-c53ea04b937c	9
73891	Norberg	Norberg	c43e13f4-31a9-482b-9dbc-c53ea04b937c	10
73892	Norberg	Norberg	c43e13f4-31a9-482b-9dbc-c53ea04b937c	9
73930	Skinnskatteberg	Skinnskatteberg	b82486bf-b298-40be-b0cc-6324554af402	19
73931	Skinnskatteberg	Skinnskatteberg	b82486bf-b298-40be-b0cc-6324554af402	30
73970	Skinnskatteberg	Skinnskatteberg	b82486bf-b298-40be-b0cc-6324554af402	3
73991	Skinnskatteberg	Skinnskatteberg	b82486bf-b298-40be-b0cc-6324554af402	4
73992	Skinnskatteberg	Skinnskatteberg	b82486bf-b298-40be-b0cc-6324554af402	5
74010	Almunge	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	1
74010	Almunge	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	89
74011	Länna	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	12
74012	Knutby	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	23
74020	Vänge	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	89
74045	Tärnsjö	Heby	c6177e73-5469-4ecc-9366-93f345ec78b7	35
74046	Östervåla	Heby	c6177e73-5469-4ecc-9366-93f345ec78b7	50
74047	Harbo	Heby	c6177e73-5469-4ecc-9366-93f345ec78b7	27
74130	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	28
74131	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	38
74139	Göteborg	Göteborg	2389bf49-8c92-4652-9983-db0faebdf247	1
74139	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	51
74140	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	61
74141	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	59
74142	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	73
74143	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	38
74144	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	21
74145	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	54
74147	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	9
74190	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	17
74191	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	35
74192	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	44
74193	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	11
74194	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	21
74195	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	15
74195	Knivsta	Sigtuna	b3503b8e-74a3-4a0c-80c1-29379dd17e86	2
74196	Knivsta	Knivsta	f3d37b24-9d98-4462-8ae8-7752c32d5180	57
74231	Östhammar	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	23
74232	Östhammar	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	11
74233	Östhammar	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	10
74234	Östhammar	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	20
74235	Östhammar	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	26
74236	Östhammar	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	26
74241	Öregrund	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	19
74242	Öregrund	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	17
74243	Öregrund	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	8
74250	Hargshamn	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	2
74291	Östhammar	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	10
74292	Östhammar	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	18
74293	Östhammar	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	9
74294	Östhammar	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	8
74295	Hargshamn	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	3
74296	Gräsö	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	1
74297	Gräsö	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	8
74330	Storvreta	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	33
74332	Storvreta	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	11
74334	Storvreta	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	32
74335	Storvreta	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	60
74340	Storvreta	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	31
74341	Storvreta	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	10
74350	Vattholma	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	27
74361	Björklinge	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	29
74362	Björklinge	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	9
74363	Björklinge	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	18
74364	Björklinge	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	35
74371	Björklinge	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	31
74372	Björklinge	Tierp	2c66a8c9-5d6e-4728-b75f-ec4ad575f591	1
74372	Björklinge	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	8
74373	Björklinge	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	11
74374	Björklinge	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	18
74381	Bälinge	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	52
74382	Bälinge	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	31
74386	Bälinge	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	37
74387	Bälinge	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	10
74391	Storvreta	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	22
74392	Vattholma	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	8
74393	Vattholma	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	14
74394	Skyttorp	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	17
74431	Heby	Heby	c6177e73-5469-4ecc-9366-93f345ec78b7	36
74432	Heby	Heby	c6177e73-5469-4ecc-9366-93f345ec78b7	20
74450	Morgongåva	Heby	c6177e73-5469-4ecc-9366-93f345ec78b7	15
74451	Morgongåva	Heby	c6177e73-5469-4ecc-9366-93f345ec78b7	14
74491	Heby	Heby	c6177e73-5469-4ecc-9366-93f345ec78b7	11
74492	Huddungeby	Heby	c6177e73-5469-4ecc-9366-93f345ec78b7	8
74493	Runhällen	Heby	c6177e73-5469-4ecc-9366-93f345ec78b7	6
74495	Vittinge	Heby	c6177e73-5469-4ecc-9366-93f345ec78b7	13
74496	Järlåsa	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	21
74497	Järlåsa	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	18
74530	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	58
74531	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	49
74532	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	53
74532	Avesta	Avesta	a3d6cf5b-5212-4e2c-86cf-40e3e7b5c5c4	1
74533	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	37
74534	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	73
74536	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	30
74538	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	19
74539	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	15
74560	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	27
74561	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	24
74562	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	51
74563	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	39
74571	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	35
74592	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	11
74593	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	9
74594	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	18
74595	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	36
74596	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	29
74597	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	24
74598	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	9
74599	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	14
74631	Bålsta	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	30
74632	Bålsta	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	37
74633	Bålsta	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	68
74634	Bålsta	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	47
74635	Bålsta	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	27
74636	Bålsta	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	21
74637	Bålsta	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	38
74638	Bålsta	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	32
74639	Bålsta	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	43
74641	Bålsta	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	48
74641	Sundbyberg	Sundbyberg	0426f1f7-b27b-458e-9f1a-fff2c427316c	1
74651	Bålsta	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	27
74652	Bålsta	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	30
74691	Bålsta	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	32
74692	Bålsta	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	1
74693	Bålsta	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	46
74694	Häggeby	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	12
74695	Skokloster	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	42
74696	Skokloster	Håbo	3d2b935f-9fc5-4d96-a296-f7c6d7874ace	32
74730	Alunda	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	16
74731	Alunda	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	25
74732	Alunda	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	33
74740	Gimo	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	9
74741	Gimo	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	5
74742	Gimo	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	12
74743	Gimo	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	11
74744	Gimo	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	12
74791	Alunda	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	26
74792	Alunda	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	11
74793	Alunda	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	22
74794	Alunda	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	24
74795	Gimo	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	7
74830	Österbybruk	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	10
74831	Österbybruk	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	19
74832	Österbybruk	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	30
74840	Örbyhus	Tierp	2c66a8c9-5d6e-4728-b75f-ec4ad575f591	16
74841	Örbyhus	Tierp	2c66a8c9-5d6e-4728-b75f-ec4ad575f591	18
74842	Örbyhus	Tierp	2c66a8c9-5d6e-4728-b75f-ec4ad575f591	22
74850	Tobo	Tierp	2c66a8c9-5d6e-4728-b75f-ec4ad575f591	11
74891	Österbybruk	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	6
74892	Österbybruk	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	8
74893	Österbybruk	Östhammar	16537f4a-e7a6-49a9-b182-927fda73f6e8	5
74894	Örbyhus	Tierp	2c66a8c9-5d6e-4728-b75f-ec4ad575f591	13
74895	Örbyhus	Tierp	2c66a8c9-5d6e-4728-b75f-ec4ad575f591	21
74896	Tobo	Tierp	2c66a8c9-5d6e-4728-b75f-ec4ad575f591	10
74935	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	20
74940	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	1
74941	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	41
74942	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	82
74944	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	44
74945	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	54
74946	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	2
74948	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	37
74949	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	50
74950	Ekolsund	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	13
74951	Grillby	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	37
74952	Grillby	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	31
74959	Enköping	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	7
74960	Örsundsbro	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	16
74961	Örsundsbro	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	46
74962	Örsundsbro	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	23
74963	Örsundsbro	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	34
74963	Örsundsbro	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	1
74970	Fjärdhundra	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	29
74971	Fjärdhundra	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	19
74972	Fjärdhundra	Enköping	2a5167d6-6fd5-4f4d-a2bb-26c3d5c51a48	22
75217	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	97
75218	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	44
75219	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	12
75220	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	56
75221	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	96
75222	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	14
75223	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	38
75224	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	105
75225	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	64
75226	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	77
75227	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	49
75228	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	61
75229	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	85
75230	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	73
75231	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	82
75232	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	132
75233	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	142
75234	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	193
75235	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	120
75236	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	17
75237	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	134
75238	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	88
75239	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	85
75240	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	59
75241	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	18
75242	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	43
75243	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	44
75244	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	20
75258	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	39
75260	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	66
75261	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	86
75262	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	103
75263	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	66
75264	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	58
75265	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	5
75266	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	30
